datetime,source,target,value
2017-08-06 12:07:30.042443,long-limit,broad-band,0.381731339793
2017-08-06 12:07:30.044798,lively-river,floral-meadow,2.77018427058
2017-08-06 12:07:30.053819,jolly-union,crimson-waterfall,5.66868650689
2017-08-06 12:07:30.073357,lively-river,ancient-glade,0.274542396125
2017-08-06 12:07:30.079913,blue-block,bitter-art,0.321305865079
2017-08-06 12:07:30.099900,flat-mouse,white-breeze,2.22763812644
2017-08-06 12:07:30.103464,cold-cloud,round-cloud,1.07562198718
2017-08-06 12:07:30.108458,blue-block,rapid-tree,4.43391803244
2017-08-06 12:07:30.111724,lively-river,ancient-glade,0.969445315582
2017-08-06 12:07:30.126785,wispy-fire,rough-dew,0.43090955573
2017-08-06 12:07:30.143819,small-sunset,shrill-unit,2.85228825433
2017-08-06 12:07:30.165088,shrill-forest,wandering-bush,1.23145687987
2017-08-06 12:07:30.193872,purple-pine,black-moon,0.225839692956
2017-08-06 12:07:30.196687,tiny-dawn,long-rain,0.215296776818
2017-08-06 12:07:30.212089,floral-bush,young-rain,0.337312231309
2017-08-06 12:07:30.214410,spring-tooth,still-hat,0.531244904343
2017-08-06 12:07:30.215553,white-breeze,crimson-waterfall,4.07443123737
2017-08-06 12:07:30.250813,wild-cherry,rapid-tree,0.900166309069
2017-08-06 12:07:30.258784,crimson-waterfall,jolly-union,1.86514292787
2017-08-06 12:07:30.262083,still-hat,small-sunset,1.13726856399
2017-08-06 12:07:30.265886,blue-rice,broad-band,1.74639533318
2017-08-06 12:07:30.272423,super-frog,rough-dew,2.43153425436
2017-08-06 12:07:30.280641,shrill-firefly,soft-feather,0.126228192375
2017-08-06 12:07:30.288593,crimson-waterfall,fragrant-poetry,0.301128900363
2017-08-06 12:07:30.310502,still-hat,wandering-bush,0.888108056994
2017-08-06 12:07:30.313694,long-limit,wild-cherry,0.481261118218
2017-08-06 12:07:30.320247,small-sunset,shrill-forest,1.38780975774
2017-08-06 12:07:30.335854,fragrant-recipe,wandering-bush,3.49603612729
2017-08-06 12:07:30.345072,round-cloud,wandering-bush,0.70230580336
2017-08-06 12:07:30.349998,tiny-dawn,wild-cherry,0.56487146244
2017-08-06 12:07:30.358991,floral-night,jolly-union,0.788021884448
2017-08-06 12:07:30.411226,rough-dew,small-sunset,3.97909540485
2017-08-06 12:07:30.419690,rough-base,jolly-union,0.145046997075
2017-08-06 12:07:30.420953,shrill-forest,super-frog,0.287106933506
2017-08-06 12:07:30.464116,black-grass,blue-rice,1.73854970474
2017-08-06 12:07:30.473069,tiny-dawn,crimson-waterfall,0.416252930566
2017-08-06 12:07:30.474078,black-grass,soft-silence,0.948990366839
2017-08-06 12:07:30.481908,blue-block,shrill-firefly,5.65658656266
2017-08-06 12:07:30.484232,throbbing-river,flat-mouse,0.680042385431
2017-08-06 12:07:30.491992,blue-block,white-breeze,16.2984345625
2017-08-06 12:07:30.499175,broad-band,blue-block,2.88210866244
2017-08-06 12:07:30.512834,white-breeze,floral-meadow,0.206680437576
2017-08-06 12:07:30.523449,winter-field,long-limit,9.28816973916
2017-08-06 12:07:30.524568,floral-meadow,small-sunset,1.86914795375
2017-08-06 12:07:30.533019,black-moon,long-limit,0.406344381643
2017-08-06 12:07:30.535147,blue-rice,tiny-dawn,1.64733263354
2017-08-06 12:07:30.558731,bitter-cherry,super-frog,3.07484241732
2017-08-06 12:07:30.566650,restless-paper,flat-mouse,0.921919406021
2017-08-06 12:07:30.570034,black-grass,blue-rice,0.539763158136
2017-08-06 12:07:30.572433,throbbing-river,floral-bush,0.87307721205
2017-08-06 12:07:30.574113,lively-frog,throbbing-river,0.646813595157
2017-08-06 12:07:30.590874,cold-cloud,round-cloud,5.52500007182
2017-08-06 12:07:30.600044,winter-field,wispy-fire,1.496594833
2017-08-06 12:07:30.600362,throbbing-river,wandering-bush,0.431082563179
2017-08-06 12:07:30.623594,restless-paper,spring-tooth,2.67098413943
2017-08-06 12:07:30.627873,wispy-fire,shrill-forest,5.67715846912
2017-08-06 12:07:30.644802,still-hat,broad-band,0.687123594169
2017-08-06 12:07:30.651652,shrill-unit,crimson-waterfall,0.469539151088
2017-08-06 12:07:30.673059,long-limit,lingering-smoke,1.83475852668
2017-08-06 12:07:30.675474,soft-feather,billowing-silence,0.569172855984
2017-08-06 12:07:30.685309,young-rain,lively-frog,5.23732687729
2017-08-06 12:07:30.688559,lively-frog,wandering-bush,1.28117143621
2017-08-06 12:07:30.689555,crimson-waterfall,lively-river,0.857601081472
2017-08-06 12:07:30.693002,winter-field,lively-river,0.784176256947
2017-08-06 12:07:30.694243,purple-pine,ancient-grass,0.952243757365
2017-08-06 12:07:30.700843,rough-base,soft-silence,1.54482367194
2017-08-06 12:07:30.704917,fragrant-recipe,ancient-grass,1.50036324525
2017-08-06 12:07:30.731433,broad-band,round-cloud,5.56878546406
2017-08-06 12:07:30.750140,gentle-cloud,black-moon,0.795323223359
2017-08-06 12:07:30.762388,shrill-unit,shrill-forest,1.285796424
2017-08-06 12:07:30.767176,throbbing-river,spring-tooth,1.42002654837
2017-08-06 12:07:30.771952,restless-paper,ancient-grass,0.666419142526
2017-08-06 12:07:30.797960,rough-base,soft-silence,9.19602423838
2017-08-06 12:07:30.798568,super-frog,white-breeze,21.7186076066
2017-08-06 12:07:30.838224,ancient-grass,flat-mouse,0.475759433148
2017-08-06 12:07:30.841101,fragrant-recipe,rapid-tree,1.42962739786
2017-08-06 12:07:30.842145,ancient-grass,crimson-waterfall,0.746393426117
2017-08-06 12:07:30.865775,blue-rice,lively-frog,1.9580988754
2017-08-06 12:07:30.873811,wispy-fire,super-frog,0.151371513571
2017-08-06 12:07:30.881326,spring-tooth,restless-paper,0.458861447225
2017-08-06 12:07:30.882583,shrill-unit,rapid-tree,1.18104676901
2017-08-06 12:07:30.884469,black-moon,ancient-glade,0.853604313813
2017-08-06 12:07:30.890904,blue-rice,super-frog,0.793757711602
2017-08-06 12:07:30.925237,long-limit,black-grass,0.10392055194
2017-08-06 12:07:30.942691,winter-field,still-hat,1.9296375833
2017-08-06 12:07:30.947667,shrill-firefly,white-breeze,0.344881168231
2017-08-06 12:07:30.956266,floral-night,gentle-cloud,2.74759952581
2017-08-06 12:07:30.971211,jolly-union,wandering-bush,0.457047204187
2017-08-06 12:07:30.971730,blue-rice,fragrant-recipe,0.385105943072
2017-08-06 12:07:30.977597,winter-field,shrill-unit,5.38511281212
2017-08-06 12:07:30.995170,throbbing-river,floral-meadow,0.10080829474
2017-08-06 12:07:30.998216,purple-pine,ancient-grass,1.15162117776
2017-08-06 12:07:31.016568,shrill-unit,floral-bush,0.498359007564
2017-08-06 12:07:31.019923,lively-fire,bitter-cherry,3.72850211998
2017-08-06 12:07:31.022471,fragrant-poetry,restless-paper,1.98363617028
2017-08-06 12:07:31.035900,crimson-waterfall,floral-meadow,6.44625480909
2017-08-06 12:07:31.036148,lively-frog,jolly-union,0.26076180038
2017-08-06 12:07:31.058962,wispy-unit,ancient-glade,0.584837961897
2017-08-06 12:07:31.077549,broad-band,rough-dew,1.09389504673
2017-08-06 12:07:31.079836,shrill-forest,flat-mouse,0.838473040164
2017-08-06 12:07:31.080595,floral-night,soft-feather,0.846688128648
2017-08-06 12:07:31.087684,fragrant-recipe,wispy-unit,0.285664615379
2017-08-06 12:07:31.103050,young-rain,bitter-art,4.07087642209
2017-08-06 12:07:31.125439,lively-fire,floral-bush,5.33731776341
2017-08-06 12:07:31.129928,black-grass,young-rain,0.432365531066
2017-08-06 12:07:31.130925,ancient-glade,wandering-bush,2.50553334177
2017-08-06 12:07:31.137850,blue-block,crimson-waterfall,0.809415489267
2017-08-06 12:07:31.148887,jolly-union,small-sunset,1.62837309334
2017-08-06 12:07:31.154432,long-limit,spring-tooth,1.17618415066
2017-08-06 12:07:31.154700,throbbing-river,black-grass,0.132534137241
2017-08-06 12:07:31.166096,soft-silence,young-rain,0.345288852376
2017-08-06 12:07:31.169139,broad-band,crimson-waterfall,0.341258778738
2017-08-06 12:07:31.173869,wandering-bush,small-sunset,3.85310229921
2017-08-06 12:07:31.175757,shrill-unit,rapid-tree,0.694588377817
2017-08-06 12:07:31.187804,long-rain,bitter-cherry,1.3008574966
2017-08-06 12:07:31.197361,throbbing-river,fragrant-recipe,1.09308100123
2017-08-06 12:07:31.202692,shrill-unit,winter-field,0.193677735324
2017-08-06 12:07:31.205186,soft-feather,fragrant-poetry,0.352510772735
2017-08-06 12:07:31.215451,super-frog,purple-pine,2.79102535185
2017-08-06 12:07:31.223740,soft-feather,gentle-cloud,0.476102398562
2017-08-06 12:07:31.226208,small-sunset,billowing-silence,0.713672845168
2017-08-06 12:07:31.228025,long-rain,broad-band,2.74541688229
2017-08-06 12:07:31.243510,shrill-firefly,soft-feather,0.400145206946
2017-08-06 12:07:31.244939,crimson-waterfall,soft-feather,0.936926876048
2017-08-06 12:07:31.266043,still-hat,young-rain,2.66478160627
2017-08-06 12:07:31.268736,winter-field,super-frog,0.614137825214
2017-08-06 12:07:31.283769,small-sunset,restless-paper,0.11301558179
2017-08-06 12:07:31.285315,gentle-cloud,black-grass,1.99978648675
2017-08-06 12:07:31.287799,shrill-forest,long-rain,1.01977157383
2017-08-06 12:07:31.289022,super-frog,floral-bush,1.08938168526
2017-08-06 12:07:31.289267,rough-dew,rapid-tree,0.996462882914
2017-08-06 12:07:31.290248,restless-paper,shrill-forest,0.326999405118
2017-08-06 12:07:31.306400,throbbing-river,shrill-unit,0.905447058469
2017-08-06 12:07:31.326738,spring-tooth,still-hat,1.75605374495
2017-08-06 12:07:31.330181,shrill-firefly,throbbing-river,0.284205239504
2017-08-06 12:07:31.330521,super-frog,wandering-bush,3.18944315586
2017-08-06 12:07:31.330718,round-cloud,bitter-cherry,0.410710229602
2017-08-06 12:07:31.335064,rough-dew,restless-paper,0.292657295537
2017-08-06 12:07:31.336445,shrill-firefly,fragrant-poetry,0.280219006921
2017-08-06 12:07:31.360147,throbbing-river,white-breeze,1.33642160501
2017-08-06 12:07:31.364207,lively-river,black-moon,1.03201424795
2017-08-06 12:07:31.367559,fragrant-poetry,young-rain,1.01786565903
2017-08-06 12:07:31.371118,throbbing-river,fragrant-recipe,1.84738629141
2017-08-06 12:07:31.372424,long-rain,still-hat,3.27848377915
2017-08-06 12:07:31.396280,wispy-fire,tiny-dawn,1.81833207245
2017-08-06 12:07:31.396284,bitter-art,fragrant-recipe,1.04139737318
2017-08-06 12:07:31.399977,black-grass,bitter-cherry,1.19645532842
2017-08-06 12:07:31.411566,throbbing-river,shrill-unit,0.492512785618
2017-08-06 12:07:31.422016,soft-feather,broad-band,0.431670888264
2017-08-06 12:07:31.426450,winter-field,white-breeze,0.0884481628088
2017-08-06 12:07:31.440906,white-breeze,floral-bush,0.456741324147
2017-08-06 12:07:31.455651,lively-fire,lively-river,0.456758708493
2017-08-06 12:07:31.480706,rapid-tree,super-frog,0.0682291878527
2017-08-06 12:07:31.491423,blue-rice,wild-cherry,0.790351460486
2017-08-06 12:07:31.499934,ancient-grass,spring-tooth,1.34944584884
2017-08-06 12:07:31.501245,round-cloud,bitter-art,0.571312994435
2017-08-06 12:07:31.533688,soft-silence,wild-cherry,2.22867703277
2017-08-06 12:07:31.534385,floral-meadow,billowing-silence,1.08702926681
2017-08-06 12:07:31.538115,black-grass,young-rain,0.364062391169
2017-08-06 12:07:31.550463,black-grass,purple-pine,2.6104644865
2017-08-06 12:07:31.588160,lingering-smoke,long-rain,0.537921853947
2017-08-06 12:07:31.594020,lively-frog,broad-band,4.62153389632
2017-08-06 12:07:31.600693,small-sunset,lively-river,1.18703872083
2017-08-06 12:07:31.615655,tiny-dawn,ancient-grass,2.77941280162
2017-08-06 12:07:31.616666,winter-field,crimson-waterfall,0.788155346608
2017-08-06 12:07:31.617795,floral-night,blue-block,1.67706241586
2017-08-06 12:07:31.623768,rough-dew,cold-cloud,2.51064443792
2017-08-06 12:07:31.629050,rough-dew,long-limit,1.11285157426
2017-08-06 12:07:31.651691,fragrant-poetry,ancient-grass,1.48164341842
2017-08-06 12:07:31.654873,throbbing-river,floral-night,1.28674474054
2017-08-06 12:07:31.655752,fragrant-recipe,shrill-unit,2.07384359657
2017-08-06 12:07:31.673473,shrill-forest,jolly-union,0.483114615115
2017-08-06 12:07:31.675107,round-cloud,spring-tooth,0.275892890935
2017-08-06 12:07:31.706635,ancient-grass,long-rain,2.04515644987
2017-08-06 12:07:31.710771,broad-band,flat-mouse,0.0705796492461
2017-08-06 12:07:31.712601,small-sunset,wandering-bush,0.893225051686
2017-08-06 12:07:31.726963,soft-feather,restless-paper,0.583395519392
2017-08-06 12:07:31.742445,flat-mouse,soft-silence,0.90346989697
2017-08-06 12:07:31.747306,long-limit,wispy-unit,0.522519077089
2017-08-06 12:07:31.762551,lively-river,shrill-firefly,0.443025706744
2017-08-06 12:07:31.766010,black-moon,fragrant-poetry,2.02953546949
2017-08-06 12:07:31.805924,long-rain,bitter-cherry,2.3757590828
2017-08-06 12:07:31.834592,wild-cherry,lively-frog,0.275799312962
2017-08-06 12:07:31.838746,jolly-union,black-moon,1.84300583559
2017-08-06 12:07:31.840494,shrill-firefly,floral-night,0.245676226971
2017-08-06 12:07:31.843295,black-grass,white-breeze,1.99741063432
2017-08-06 12:07:31.866806,floral-night,shrill-unit,0.766641458311
2017-08-06 12:07:31.874699,shrill-forest,flat-mouse,1.35365703296
2017-08-06 12:07:31.882470,jolly-union,long-limit,0.694218838798
2017-08-06 12:07:31.892299,wispy-unit,cold-cloud,2.61821500092
2017-08-06 12:07:31.899078,crimson-waterfall,black-moon,2.97007851715
2017-08-06 12:07:31.900054,shrill-firefly,lively-river,1.41958646861
2017-08-06 12:07:31.915545,blue-rice,restless-paper,0.0574495075877
2017-08-06 12:07:31.933796,white-breeze,lively-frog,2.49160180396
2017-08-06 12:07:31.934707,broad-band,gentle-cloud,0.136836464816
2017-08-06 12:07:31.942744,rapid-tree,rough-base,0.256027389263
2017-08-06 12:07:31.952294,bitter-cherry,floral-night,1.18731504143
2017-08-06 12:07:31.952544,black-grass,tiny-dawn,2.45185502593
2017-08-06 12:07:31.952573,wispy-unit,fragrant-poetry,3.52503383044
2017-08-06 12:07:31.975830,bitter-art,soft-silence,0.371948863706
2017-08-06 12:07:31.989317,jolly-union,tiny-dawn,0.722114262676
2017-08-06 12:07:31.993951,throbbing-river,purple-pine,2.52291448638
2017-08-06 12:07:31.996315,shrill-forest,soft-feather,0.0563475270597
2017-08-06 12:07:32.002095,shrill-forest,lively-fire,0.101273591482
2017-08-06 12:07:32.008493,long-rain,cold-cloud,1.05153973852
2017-08-06 12:07:32.010960,flat-mouse,soft-feather,0.576724476577
2017-08-06 12:07:32.011122,floral-meadow,rough-dew,0.610141684328
2017-08-06 12:07:32.020838,lingering-smoke,flat-mouse,1.56210247371
2017-08-06 12:07:32.026823,black-grass,spring-tooth,1.30316263709
2017-08-06 12:07:32.110499,spring-tooth,wispy-unit,1.29527397053
2017-08-06 12:07:32.112240,floral-meadow,black-moon,0.177550552246
2017-08-06 12:07:32.116088,shrill-forest,jolly-union,1.315445345
2017-08-06 12:07:32.131963,restless-paper,gentle-cloud,2.07777877436
2017-08-06 12:07:32.134597,shrill-firefly,still-hat,0.694706047911
2017-08-06 12:07:32.134610,winter-field,wild-cherry,2.15238104604
2017-08-06 12:07:32.141461,soft-feather,shrill-unit,1.95064645229
2017-08-06 12:07:32.145106,long-rain,floral-bush,1.8152134571
2017-08-06 12:07:32.145315,spring-tooth,blue-rice,0.639577696783
2017-08-06 12:07:32.153818,black-moon,rough-dew,1.00337901882
2017-08-06 12:07:32.156163,billowing-silence,floral-night,0.371693151468
2017-08-06 12:07:32.187598,floral-bush,winter-field,1.20092486044
2017-08-06 12:07:32.213130,floral-bush,flat-mouse,1.68526905636
2017-08-06 12:07:32.213533,fragrant-poetry,ancient-glade,0.389598062684
2017-08-06 12:07:32.213768,blue-block,black-moon,0.771792919557
2017-08-06 12:07:32.230532,white-breeze,bitter-art,0.274408326014
2017-08-06 12:07:32.246978,lively-fire,restless-paper,0.508284682002
2017-08-06 12:07:32.248177,lively-fire,bitter-art,4.5240198664
2017-08-06 12:07:32.267024,shrill-forest,restless-paper,1.35303965083
2017-08-06 12:07:32.268761,wispy-unit,bitter-cherry,0.10329829045
2017-08-06 12:07:32.270579,spring-tooth,lively-frog,0.25271746016
2017-08-06 12:07:32.289295,white-breeze,blue-rice,0.619454539975
2017-08-06 12:07:32.307012,bitter-art,ancient-grass,0.0453853641886
2017-08-06 12:07:32.325052,wispy-unit,spring-tooth,0.179585630378
2017-08-06 12:07:32.336298,long-limit,floral-meadow,1.19287409747
2017-08-06 12:07:32.348911,jolly-union,wild-cherry,1.35897562625
2017-08-06 12:07:32.358094,rapid-tree,wispy-fire,1.43814530732
2017-08-06 12:07:32.379911,blue-rice,black-moon,2.41137094685
2017-08-06 12:07:32.381655,winter-field,soft-feather,0.13493308559
2017-08-06 12:07:32.406506,long-rain,soft-feather,2.2425745115
2017-08-06 12:07:32.409789,bitter-art,super-frog,0.649951197056
2017-08-06 12:07:32.411998,jolly-union,soft-feather,9.84806965539
2017-08-06 12:07:32.413205,wild-cherry,lively-river,2.16782076202
2017-08-06 12:07:32.416598,lively-fire,purple-pine,3.20695135366
2017-08-06 12:07:32.418565,restless-paper,young-rain,0.642850319798
2017-08-06 12:07:32.441017,fragrant-recipe,shrill-forest,5.69932869905
2017-08-06 12:07:32.441414,white-breeze,wild-cherry,4.18738115505
2017-08-06 12:07:32.454115,shrill-firefly,blue-rice,2.48970117633
2017-08-06 12:07:32.457408,shrill-forest,wispy-fire,2.08579636511
2017-08-06 12:07:32.464468,floral-meadow,round-cloud,0.375744319828
2017-08-06 12:07:32.473022,fragrant-recipe,ancient-glade,0.316451009379
2017-08-06 12:07:32.476201,round-cloud,lingering-smoke,1.2059267977
2017-08-06 12:07:32.478697,lively-frog,still-hat,0.936306277007
2017-08-06 12:07:32.482784,black-grass,floral-meadow,0.171493277981
2017-08-06 12:07:32.494616,soft-feather,black-grass,0.973285496008
2017-08-06 12:07:32.500103,tiny-dawn,shrill-firefly,0.43333028109
2017-08-06 12:07:32.528601,super-frog,jolly-union,8.46509643602
2017-08-06 12:07:32.536021,soft-silence,still-hat,0.157491358151
2017-08-06 12:07:32.550867,ancient-glade,blue-rice,0.349699778511
2017-08-06 12:07:32.551780,shrill-firefly,rapid-tree,0.247589994507
2017-08-06 12:07:32.557733,winter-field,floral-night,5.67995513041
2017-08-06 12:07:32.580463,billowing-silence,wispy-unit,0.597343591339
2017-08-06 12:07:32.591121,billowing-silence,spring-tooth,1.00304772182
2017-08-06 12:07:32.599013,bitter-cherry,blue-block,0.285470552553
2017-08-06 12:07:32.608955,lively-fire,shrill-unit,1.78217642773
2017-08-06 12:07:32.621731,rough-base,shrill-forest,0.647199315
2017-08-06 12:07:32.630993,rough-dew,blue-rice,1.58250135004
2017-08-06 12:07:32.670987,wild-cherry,wispy-fire,1.73046993976
2017-08-06 12:07:32.705184,super-frog,floral-meadow,0.377013612734
2017-08-06 12:07:32.708568,fragrant-recipe,rough-dew,1.26914315084
2017-08-06 12:07:32.709166,lively-frog,young-rain,1.42300690292
2017-08-06 12:07:32.711389,flat-mouse,young-rain,1.0756325123
2017-08-06 12:07:32.724936,fragrant-recipe,lively-frog,1.15023011455
2017-08-06 12:07:32.729439,rapid-tree,winter-field,1.72118783988
2017-08-06 12:07:32.730224,billowing-silence,flat-mouse,0.375215126829
2017-08-06 12:07:32.746425,wispy-fire,wandering-bush,0.456026116279
2017-08-06 12:07:32.754071,tiny-dawn,black-grass,0.526308723948
2017-08-06 12:07:32.756168,wispy-unit,floral-bush,3.87356258782
2017-08-06 12:07:32.766763,shrill-forest,restless-paper,1.20968789093
2017-08-06 12:07:32.767553,soft-feather,crimson-waterfall,0.427698442268
2017-08-06 12:07:32.777564,restless-paper,floral-night,0.318176218138
2017-08-06 12:07:32.789583,cold-cloud,spring-tooth,2.18067169269
2017-08-06 12:07:32.791288,floral-bush,ancient-glade,0.21327245939
2017-08-06 12:07:32.809739,wispy-fire,lively-fire,0.969357780683
2017-08-06 12:07:32.820789,broad-band,black-moon,1.75718842056
